Flirt (1995),Diabolique (1996),Scream (1996),Monty Python's Life of Brian (1979),"Wings of the Dove, The (1997)",Stonewall (1995),Spice World (1997),Mission: Impossible (1996),Babyfever (1994),"Corrina, Corrina (1994)"
Liar Liar (1997),She's the One (1996),"Great Day in Harlem, A (1994)",Seven Years in Tibet (1997),"Smile Like Yours, A (1997)",Assassins (1995),Angels and Insects (1995),Operation Dumbo Drop (1995),Three Lives and Only One Death (1996),To Die For (1995)
In & Out (1997),"Celluloid Closet, The (1995)",Marvin's Room (1996),Supercop (1992),Only You (1994),Anna (1996),Demolition Man (1993),Night Flier (1997),"Thieves (Voleurs, Les) (1996)",Mrs. Dalloway (1997)
"Abyss, The (1989)",Bent (1997),Spawn (1997),Forrest Gump (1994),Short Cuts (1993),Washington Square (1997),It's My Party (1995),Sliding Doors (1998),Mother Night (1996),Raise the Red Lantern (1991)
Sliding Doors (1998),Reality Bites (1994),My Favorite Season (1993),"Scarlet Letter, The (1926)","Flintstones, The (1994)",Meet John Doe (1941),"Adventures of Robin Hood, The (1938)",Jean de Florette (1986),"War Room, The (1993)","Cook the Thief His Wife & Her Lover, The (1989)"
Lord of Illusions (1995),Losing Chase (1996),"Princess Bride, The (1987)",Tales From the Crypt Presents: Demon Knight (1995),King of the Hill (1993),Best of the Best 3: No Turning Back (1995),Daniel Defoe's Robinson Crusoe (1996),Days of Thunder (1990),Squeeze (1996),Tetsuo II: Body Hammer (1992)
Jason's Lyric (1994),Things to Do in Denver when You're Dead (1995),"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Robin Hood: Prince of Thieves (1991),It Happened One Night (1934),"Ciao, Professore! (1993)",Kiss the Girls (1997),"Object of My Affection, The (1998)",Willy Wonka and the Chocolate Factory (1971),Pulp Fiction (1994)
"Hunt for Red October, The (1990)",This Is Spinal Tap (1984),Rhyme & Reason (1997),Raising Arizona (1987),Moonlight and Valentino (1995),"Clockwork Orange, A (1971)",Above the Rim (1994),Selena (1997),Hedd Wyn (1992),Hoop Dreams (1994)
Forrest Gump (1994),Dances with Wolves (1990),"Babysitter, The (1995)",Celestial Clockwork (1994),Dream Man (1995),"World of Apu, The (Apur Sansar) (1959)",Being There (1979),"Grifters, The (1990)",Mulholland Falls (1996),On Golden Pond (1981)
Forrest Gump (1994),Exit to Eden (1994),Wes Craven's New Nightmare (1994),Jeffrey (1995),Shiloh (1997),National Lampoon's Senior Trip (1995),Mary Shelley's Frankenstein (1994),Lost in Space (1998),Aiqing wansui (1994),Sliding Doors (1998)
Persuasion (1995),Set It Off (1996),"People vs. Larry Flynt, The (1996)",Sunset Park (1996),Until the End of the World (Bis ans Ende der Welt) (1991),Roommates (1995),Nobody Loves Me (Keiner liebt mich) (1994),Gandhi (1982),Tom & Viv (1994),JLG/JLG - autoportrait de décembre (1994)
Bound (1996),Primal Fear (1996),"Bonheur, Le (1965)",Chungking Express (1994),Marlene Dietrich: Shadow and Light (1996) ,April Fool's Day (1986),Rudy (1993),Candyman (1992),Man of the House (1995),Cops and Robbersons (1994)
"Client, The (1994)",Air Force One (1997),On Golden Pond (1981),"Birds, The (1963)","River Wild, The (1994)",Congo (1995),"Forbidden Christ, The (Cristo proibito, Il) (1950)",Natural Born Killers (1994),Meet Wally Sparks (1997),In the Line of Fire (1993)
"Air Up There, The (1994)","Full Monty, The (1997)","Silence of the Lambs, The (1991)",Audrey Rose (1977),"Getaway, The (1994)",Forrest Gump (1994),"Secret of Roan Inish, The (1994)",Sense and Sensibility (1995),Gigi (1958),Michael (1996)
Monty Python's Life of Brian (1979),Scream (1996),Top Hat (1935),Sabrina (1995),Mr. Smith Goes to Washington (1939),Pharaoh's Army (1995),"Smile Like Yours, A (1997)","Bewegte Mann, Der (1994)",Swept from the Sea (1997),Hoodlum (1997)
"Madness of King George, The (1994)",Babe (1995),Tetsuo II: Body Hammer (1992),"Thieves (Voleurs, Les) (1996)",Butch Cassidy and the Sundance Kid (1969),Stand by Me (1986),"Killing Fields, The (1984)","Big Green, The (1995)","Month by the Lake, A (1995)",It's a Wonderful Life (1946)
Forrest Gump (1994),Safe Passage (1994),Top Hat (1935),Body Parts (1991),"Juror, The (1996)",Restoration (1995),Girls Town (1996),"Cure, The (1995)",Bogus (1996),"Scarlet Letter, The (1926)"
"Man Who Would Be King, The (1975)","Collectionneuse, La (1967)",Pather Panchali (1955),Bulletproof (1996),"Magnificent Seven, The (1954)","Modern Affair, A (1995)",Forget Paris (1995),Men in Black (1997),Home for the Holidays (1995),Ran (1985)
Star Wars (1977),"Professional, The (1994)",Á köldum klaka (Cold Fever) (1994),Alphaville (1965),Before the Rain (Pred dozhdot) (1994),Small Faces (1995),"Die xue shuang xiong (Killer, The) (1989)",Donnie Brasco (1997),Amityville II: The Possession (1982),Mrs. Winterbourne (1996)
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Home Alone 3 (1997),"Peacemaker, The (1997)","Flintstones, The (1994)","Truth About Cats & Dogs, The (1996)",Powder (1995),Shine (1996),"Quest, The (1996)",Three Lives and Only One Death (1996),Celtic Pride (1996)
"Wedding Singer, The (1998)",Being There (1979),Henry V (1989),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Death in the Garden (Mort en ce jardin, La) (1956)","Endless Summer 2, The (1994)",When the Cats Away (Chacun cherche son chat) (1996),Gandhi (1982),"Walk in the Clouds, A (1995)",Ill Gotten Gains (1997)
Meet John Doe (1941),"Death in the Garden (Mort en ce jardin, La) (1956)","Man Who Would Be King, The (1975)",Sliding Doors (1998),Good Will Hunting (1997),Normal Life (1996),Wes Craven's New Nightmare (1994),Roommates (1995),Top Hat (1935),Back to the Future (1985)
Faust (1994),Jimmy Hollywood (1994),Blade Runner (1982),That Darn Cat! (1997),"Apostle, The (1997)",E.T. the Extra-Terrestrial (1982),"Great Dictator, The (1940)",Jackie Chan's First Strike (1996),On Golden Pond (1981),Stargate (1994)
"Boot, Das (1981)",Star Wars (1977),Con Air (1997),Unforgiven (1992),Mouse Hunt (1997),Thirty-Two Short Films About Glenn Gould (1993),Billy Madison (1995),Mute Witness (1994),Being Human (1993),Home Alone 3 (1997)
Pulp Fiction (1994),"Bridge on the River Kwai, The (1957)",Boys on the Side (1995),Washington Square (1997),Apocalypse Now (1979),In the Company of Men (1997),Cinderella (1950),"Great Escape, The (1963)",Bed of Roses (1996),Kicked in the Head (1997)
"African Queen, The (1951)",Tom & Viv (1994),White Man's Burden (1995),Wes Craven's New Nightmare (1994),Body Parts (1991),"Nightmare Before Christmas, The (1993)",Forbidden Planet (1956),Aiqing wansui (1994),Tin Cup (1996),"Air Up There, The (1994)"
My Man Godfrey (1936),"Magic Hour, The (1998)",Breakdown (1997),Independence Day (ID4) (1996),"Stupids, The (1996)",Disclosure (1994),Pulp Fiction (1994),"Babysitter, The (1995)",Love! Valour! Compassion! (1997),Dolores Claiborne (1994)
Amityville II: The Possession (1982),Sliding Doors (1998),"Favor, The (1994)",Freeway (1996),1-900 (1994),"Christmas Carol, A (1938)","Great Day in Harlem, A (1994)",Ed Wood (1994),Spanking the Monkey (1994),Wes Craven's New Nightmare (1994)
Ill Gotten Gains (1997),One Flew Over the Cuckoo's Nest (1975),Pulp Fiction (1994),Reality Bites (1994),"Graduate, The (1967)",Tin Cup (1996),Frankie Starlight (1995),"American President, The (1995)",Bogus (1996),Meet John Doe (1941)
"Cure, The (1995)","Simple Twist of Fate, A (1994)",Snow White and the Seven Dwarfs (1937),Kiss the Girls (1997),Sliding Doors (1998),Roommates (1995),"Tango Lesson, The (1997)","Brothers McMullen, The (1995)",Sling Blade (1996),Robocop 3 (1993)
Courage Under Fire (1996),"Show, The (1995)","Inkwell, The (1994)","Spitfire Grill, The (1996)","Goofy Movie, A (1995)",Ridicule (1996),Cutthroat Island (1995),Groundhog Day (1993),Emma (1996),Roseanna's Grave (For Roseanna) (1997)
Ace Ventura: Pet Detective (1994),Exit to Eden (1994),187 (1997),"Boys of St. Vincent, The (1993)",Breakdown (1997),Sliding Doors (1998),"Omen, The (1976)",Gigi (1958),Raise the Red Lantern (1991),Amityville II: The Possession (1982)
"Cure, The (1995)",Heidi Fleiss: Hollywood Madam (1995) ,Enchanted April (1991),Henry V (1989),"Air Up There, The (1994)",1-900 (1994),Twisted (1996),Wes Craven's New Nightmare (1994),"Grand Day Out, A (1992)",All Things Fair (1996)
Someone Else's America (1995),Sabrina (1995),Walking and Talking (1996),Buddy (1997),"Ghost and the Darkness, The (1996)","Adventures of Priscilla, Queen of the Desert, The (1994)",Sleepers (1996),Sgt. Bilko (1996),Alien (1979),Made in America (1993)
Twelve Monkeys (1995),12 Angry Men (1957),Aliens (1986),Tie Me Up! Tie Me Down! (1990),Demolition Man (1993),"Cook the Thief His Wife & Her Lover, The (1989)",I'm Not Rappaport (1996),"Funeral, The (1996)",Mr. Magoo (1997),"Beverly Hillbillies, The (1993)"
Forrest Gump (1994),Star Wars (1977),"People vs. Larry Flynt, The (1996)",Snow White and the Seven Dwarfs (1937),E.T. the Extra-Terrestrial (1982),Jimmy Hollywood (1994),Ruby in Paradise (1993),Faster Pussycat! Kill! Kill! (1965),Falling in Love Again (1980),"Search for One-eye Jimmy, The (1996)"
Burnt Offerings (1976),Schindler's List (1993),"Hate (Haine, La) (1995)",Victor/Victoria (1982),"Silence of the Lambs, The (1991)",Chungking Express (1994),Fallen (1998),"Truth About Cats & Dogs, The (1996)",In the Company of Men (1997),Children of the Corn: The Gathering (1996)
Air Force One (1997),Fly Away Home (1996),Dante's Peak (1997),Gaslight (1944),Witness (1985),"Piano, The (1993)","Boys, Les (1997)",Beauty and the Beast (1991),Michael (1996),Reality Bites (1994)
"Peacemaker, The (1997)",I Don't Want to Talk About It (De eso no se habla) (1993),"Treasure of the Sierra Madre, The (1948)",Flesh and Bone (1993),Billy Madison (1995),Kicked in the Head (1997),Heaven & Earth (1993),Toy Story (1995),Mixed Nuts (1994),Liebelei (1933)
"Godfather, The (1972)",Philadelphia (1993),Wes Craven's New Nightmare (1994),Frankie Starlight (1995),"Truth About Cats & Dogs, The (1996)",Tin Cup (1996),Alien: Resurrection (1997),Mute Witness (1994),Speechless (1994),North by Northwest (1959)
"Cure, The (1995)","Walk in the Clouds, A (1995)",Pink Floyd - The Wall (1982),Gigi (1958),Sophie's Choice (1982),Raise the Red Lantern (1991),Jimmy Hollywood (1994),Kicked in the Head (1997),Lassie (1994),Beautiful Girls (1996)
Titanic (1997),Liar Liar (1997),Robocop 3 (1993),"Full Monty, The (1997)","Brady Bunch Movie, The (1995)",Love Serenade (1996),Death and the Maiden (1994),Desperate Measures (1998),Love and Death on Long Island (1997),Star Trek III: The Search for Spock (1984)
Pulp Fiction (1994),Flesh and Bone (1993),"Usual Suspects, The (1995)",Sunset Park (1996),Daylight (1996),Terror in a Texas Town (1958),Boys on the Side (1995),Cliffhanger (1993),Destiny Turns on the Radio (1995),"Candidate, The (1972)"
Henry V (1989),Just Cause (1995),"Promise, The (Versprechen, Das) (1994)",Jaws 3-D (1983),Monty Python's Life of Brian (1979),Down Periscope (1996),"Locusts, The (1997)",House Party 3 (1994),"Affair to Remember, An (1957)",Mr. Jones (1993)
Heathers (1989),M*A*S*H (1970),Star Wars (1977),Bram Stoker's Dracula (1992),Seven (Se7en) (1995),Tetsuo II: Body Hammer (1992),Patton (1970),Body Snatchers (1993),Dead Poets Society (1989),Apt Pupil (1998)
"Saint, The (1997)",Apt Pupil (1998),Everyone Says I Love You (1996),Wyatt Earp (1994),"Perez Family, The (1995)",Short Cuts (1993),"Basketball Diaries, The (1995)","Promise, The (Versprechen, Das) (1994)","Amityville Horror, The (1979)",Supercop (1992)
Star Wars (1977),What's Eating Gilbert Grape (1993),Breaking the Waves (1996),"Little Princess, A (1995)",Hercules (1997),Mortal Kombat (1995),"Room with a View, A (1986)",Celtic Pride (1996),"Price Above Rubies, A (1998)",Best of the Best 3: No Turning Back (1995)
"Truth About Cats & Dogs, The (1996)","Air Up There, The (1994)",Thirty-Two Short Films About Glenn Gould (1993),Titanic (1997),Getting Away With Murder (1996),Muppet Treasure Island (1996),Men With Guns (1997),No Escape (1994),Chungking Express (1994),Lord of Illusions (1995)
On Golden Pond (1981),"Abyss, The (1989)",Excess Baggage (1997),Anna (1996),Terminator 2: Judgment Day (1991),My Favorite Season (1993),"Apartment, The (1960)",Night Falls on Manhattan (1997),Sliding Doors (1998),It's My Party (1995)
Schindler's List (1993),"Ice Storm, The (1997)",Stargate (1994),Fresh (1994),Apollo 13 (1995),Underworld (1997),"Paris, Texas (1984)",It Happened One Night (1934),Escape from L.A. (1996),Poetic Justice (1993)
Lone Star (1996),Ulee's Gold (1997),Somebody to Love (1994),"Young Poisoner's Handbook, The (1995)",Blood For Dracula (Andy Warhol's Dracula) (1974),Night of the Living Dead (1968),Clear and Present Danger (1994),Cool Hand Luke (1967),Amityville 1992: It's About Time (1992),Field of Dreams (1989)
Contact (1997),Fargo (1996),Jackie Brown (1997),"Ghost and Mrs. Muir, The (1947)",Kalifornia (1993),Gigi (1958),Forget Paris (1995),New Jersey Drive (1995),"New Age, The (1994)","Blues Brothers, The (1980)"
Phantoms (1998),Ed Wood (1994),Gandhi (1982),Two Much (1996),Body Parts (1991),Batman Returns (1992),Wes Craven's New Nightmare (1994),Jury Duty (1995),My Favorite Season (1993),Caught (1996)
Phenomenon (1996),"Client, The (1994)",S.F.W. (1994),Venice/Venice (1992),Bulletproof (1996),King of the Hill (1993),Good Will Hunting (1997),Snow White and the Seven Dwarfs (1937),187 (1997),Reality Bites (1994)
Much Ado About Nothing (1993),Four Rooms (1995),"Terminator, The (1984)",High Noon (1952),Short Cuts (1993),Twilight (1998),Little Big League (1994),Ed's Next Move (1996),"Graduate, The (1967)",E.T. the Extra-Terrestrial (1982)
Contact (1997),"Full Monty, The (1997)",Flesh and Bone (1993),Harlem (1993),Backbeat (1993),New York Cop (1996),"Peacemaker, The (1997)",8 Seconds (1994),Mr. Jones (1993),Target (1995)
"Last of the Mohicans, The (1992)",Deceiver (1997),Ayn Rand: A Sense of Life (1997),"Aristocats, The (1970)",Tin Cup (1996),Relative Fear (1994),"Celluloid Closet, The (1995)",Jaws 3-D (1983),Washington Square (1997),Three Colors: Blue (1993)
Welcome to the Dollhouse (1995),Forrest Gump (1994),Jean de Florette (1986),Dragonheart (1996),"Great White Hype, The (1996)",Jefferson in Paris (1995),Wes Craven's New Nightmare (1994),Love Serenade (1996),All About Eve (1950),Just Cause (1995)
Calendar Girl (1993),Blade Runner (1982),Reservoir Dogs (1992),Lost in Space (1998),Bent (1997),Dolores Claiborne (1994),I Know What You Did Last Summer (1997),It's My Party (1995),Forrest Gump (1994),Higher Learning (1995)
"City of Lost Children, The (1995)",Love in the Afternoon (1957),Bad Taste (1987),"Air Up There, The (1994)",Poison Ivy II (1995),Love Serenade (1996),"Rainmaker, The (1997)",Rear Window (1954),Twister (1996),Psycho (1960)
Contact (1997),Good Will Hunting (1997),All About Eve (1950),"Quiet Room, The (1996)",Heidi Fleiss: Hollywood Madam (1995) ,Mary Reilly (1996),House Party 3 (1994),Mad Love (1995),Frankie Starlight (1995),It's My Party (1995)
Liar Liar (1997),Dead Man Walking (1995),Sense and Sensibility (1995),When the Cats Away (Chacun cherche son chat) (1996),Three Lives and Only One Death (1996),Love Jones (1997),Renaissance Man (1994),Twister (1996),"Perez Family, The (1995)","Specialist, The (1994)"
Hercules (1997),Star Trek VI: The Undiscovered Country (1991),Coneheads (1993),Billy Madison (1995),"Thieves (Voleurs, Les) (1996)",Wings of Desire (1987),8 1/2 (1963),Purple Noon (1960),Starship Troopers (1997),Heaven & Earth (1993)
Sliding Doors (1998),Rear Window (1954),"African Queen, The (1951)",Bogus (1996),Down Periscope (1996),"Day the Earth Stood Still, The (1951)",My Life as a Dog (Mitt liv som hund) (1985),"Tango Lesson, The (1997)","Rainmaker, The (1997)",Swimming with Sharks (1995)
"Smile Like Yours, A (1997)",1-900 (1994),"Apartment, The (1960)",Freeway (1996),Amityville II: The Possession (1982),Just Cause (1995),Alien: Resurrection (1997),Midnight in the Garden of Good and Evil (1997),Telling Lies in America (1997),Jupiter's Wife (1994)
Sliding Doors (1998),Jerry Maguire (1996),Big Night (1996),Safe Passage (1994),Casablanca (1942),National Lampoon's Senior Trip (1995),Paris Was a Woman (1995),"Air Up There, The (1994)",Desperate Measures (1998),Phantoms (1998)
"Remains of the Day, The (1993)",Lawrence of Arabia (1962),Twelve Monkeys (1995),"Walking Dead, The (1995)",Wings of Desire (1987),High Noon (1952),Young Frankenstein (1974),Wyatt Earp (1994),"Steal Big, Steal Little (1995)",Dolores Claiborne (1994)
Jerry Maguire (1996),Bound (1996),"Search for One-eye Jimmy, The (1996)",Henry V (1989),Moonlight and Valentino (1995),"Getaway, The (1994)",Candyman (1992),Jaws (1975),Hearts and Minds (1996),"Sixth Man, The (1997)"
Anastasia (1997),"Saint, The (1997)","English Patient, The (1996)",Murder at 1600 (1997),Air Force One (1997),"Big Green, The (1995)",Out to Sea (1997),Apocalypse Now (1979),Madame Butterfly (1995),Money Talks (1997)
Jerry Maguire (1996),Star Wars (1977),Heavyweights (1994),Air Force One (1997),"Air Up There, The (1994)",All About Eve (1950),Stripes (1981),"American Werewolf in London, An (1981)","Visitors, The (Visiteurs, Les) (1993)",Tin Cup (1996)
"Manchurian Candidate, The (1962)",L.A. Confidential (1997),Star Wars (1977),"Favor, The (1994)","Empire Strikes Back, The (1980)",My Life as a Dog (Mitt liv som hund) (1985),So Dear to My Heart (1949),"Locusts, The (1997)",Tin Cup (1996),Love and Death on Long Island (1997)
Broken Arrow (1996),Jean de Florette (1986),Taxi Driver (1976),"Cure, The (1995)","War, The (1994)",Brother Minister: The Assassination of Malcolm X (1994),Alien: Resurrection (1997),High Noon (1952),Forrest Gump (1994),Jefferson in Paris (1995)
