Good Will Hunting (1997),Titanic (1997),Man of the House (1995),"Van, The (1996)",Conspiracy Theory (1997),Flipper (1996),Full Metal Jacket (1987),Blood Beach (1981),"Sixth Man, The (1997)",Beautiful Girls (1996)
Conspiracy Theory (1997),Tom & Viv (1994),Fear (1996),"Substance of Fire, The (1996)","Whole Wide World, The (1996)",Clean Slate (1994),"Awfully Big Adventure, An (1995)",Crumb (1994),Duoluo tianshi (1995),Mighty Aphrodite (1995)
"Sweet Hereafter, The (1997)","Wizard of Oz, The (1939)","Beans of Egypt, Maine, The (1994)","Time to Kill, A (1996)","Basketball Diaries, The (1995)",Bastard Out of Carolina (1996),Deep Rising (1998),Drop Zone (1994),"Convent, The (Convento, O) (1995)","Cook the Thief His Wife & Her Lover, The (1989)"
Tom & Viv (1994),Titanic (1997),Devil in a Blue Dress (1995),Delta of Venus (1994),Shopping (1994),"First Wives Club, The (1996)",When a Man Loves a Woman (1994),Conspiracy Theory (1997),Anne Frank Remembered (1995),"Colonel Chabert, Le (1994)"
Delta of Venus (1994),Clean Slate (1994),"20,000 Leagues Under the Sea (1954)",Alien 3 (1992),Mighty Aphrodite (1995),Fear (1996),"First Wives Club, The (1996)","Addiction, The (1995)",Deconstructing Harry (1997),For Ever Mozart (1996)
Mrs. Parker and the Vicious Circle (1994),Clerks (1994),Land and Freedom (Tierra y libertad) (1995),"African Queen, The (1951)",All Over Me (1997),Picture Bride (1995),Short Cuts (1993),Buddy (1997),"Awfully Big Adventure, An (1995)","Savage Nights (Nuits fauves, Les) (1992)"
"Game, The (1997)",Midnight in the Garden of Good and Evil (1997),L.A. Confidential (1997),Star Trek V: The Final Frontier (1989),Contact (1997),Roommates (1995),Scream (1996),"Godfather: Part II, The (1974)",Wings of Desire (1987),Picnic (1955)
Flirt (1995),Sunset Blvd. (1950),Marked for Death (1990),"Unbearable Lightness of Being, The (1988)",Mortal Kombat (1995),Dumbo (1941),Wings of Desire (1987),Hercules (1997),"Woman in Question, The (1950)",In the Name of the Father (1993)
"Clockwork Orange, A (1971)","Substance of Fire, The (1996)",Tom & Viv (1994),Brothers in Trouble (1995),"Associate, The (1996)",Young Guns (1988),"Colonel Chabert, Le (1994)",Babe (1995),Night Falls on Manhattan (1997),Playing God (1997)
Clean Slate (1994),"Murder, My Sweet (1944)","Journey of August King, The (1995)",Tom & Viv (1994),Children of the Revolution (1996),"Great Dictator, The (1940)",Crumb (1994),U Turn (1997),Duck Soup (1933),Stargate (1994)
Shopping (1994),Another Stakeout (1993),Addicted to Love (1997),Antonia's Line (1995),Duoluo tianshi (1995),First Kid (1996),Aliens (1986),Star Trek VI: The Undiscovered Country (1991),Six Degrees of Separation (1993),"Jungle Book, The (1994)"
Conspiracy Theory (1997),Die Hard: With a Vengeance (1995),Home Alone 3 (1997),Muppet Treasure Island (1996),It Takes Two (1995),Body Snatchers (1993),Trainspotting (1996),Men in Black (1997),Highlander (1986),Funny Face (1957)
Buddy (1997),Star Wars (1977),Men of Means (1998),Four Rooms (1995),Blues Brothers 2000 (1998),"Time to Kill, A (1996)","Jackal, The (1997)","Gay Divorcee, The (1934)","Princess Bride, The (1987)",Ghost (1990)
"Ice Storm, The (1997)",Rebel Without a Cause (1955),Daylight (1996),Tom & Viv (1994),Another Stakeout (1993),"Deer Hunter, The (1978)",Fall (1997),Devil in a Blue Dress (1995),For Ever Mozart (1996),"Pillow Book, The (1995)"
Two Bits (1995),Naked Gun 33 1/3: The Final Insult (1994),JLG/JLG - autoportrait de décembre (1994),Rosewood (1997),Until the End of the World (Bis ans Ende der Welt) (1991),"First Wives Club, The (1996)","Substance of Fire, The (1996)",Angel and the Badman (1947),Delta of Venus (1994),Reckless (1995)
When a Man Loves a Woman (1994),Devil in a Blue Dress (1995),Gumby: The Movie (1995),Two Bits (1995),Fall (1997),JLG/JLG - autoportrait de décembre (1994),Rudy (1993),"Lost World: Jurassic Park, The (1997)","Substance of Fire, The (1996)",Naked Gun 33 1/3: The Final Insult (1994)
Rudy (1993),JLG/JLG - autoportrait de décembre (1994),"Quest, The (1996)",Another Stakeout (1993),Duoluo tianshi (1995),Now and Then (1995),"Little Princess, A (1995)","Hunted, The (1995)",My Fair Lady (1964),Far From Home: The Adventures of Yellow Dog (1995)
"Colonel Chabert, Le (1994)","Substance of Fire, The (1996)",Hard Eight (1996),"Funeral, The (1996)",Clean Slate (1994),Pink Floyd - The Wall (1982),"Time to Kill, A (1996)",Fear (1996),Angel and the Badman (1947),Priest (1994)
Ghost (1990),Live Nude Girls (1995),Bound (1996),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Swan Princess, The (1994)",Desperate Measures (1998),Life with Mikey (1993),Fallen (1998),Two Deaths (1995),Robocop 3 (1993)
"Birds, The (1963)","Boot, Das (1981)",Clear and Present Danger (1994),Air Force One (1997),Flipper (1996),"Client, The (1994)","Shawshank Redemption, The (1994)",Bitter Moon (1992),"To Have, or Not (1995)",Rough Magic (1995)
"Game, The (1997)",Clean Slate (1994),Aliens (1986),Antonia's Line (1995),Rudy (1993),Anne Frank Remembered (1995),Naked Gun 33 1/3: The Final Insult (1994),"Simple Twist of Fate, A (1994)",Little Women (1994),So I Married an Axe Murderer (1993)
Delta of Venus (1994),Half Baked (1998),Tom & Viv (1994),"Ice Storm, The (1997)",Delicatessen (1991),Star Trek: Generations (1994),"Mask, The (1994)",Hard Eight (1996),"Paris, Texas (1984)",Cobb (1994)
"Madness of King George, The (1994)",Babe (1995),"Client, The (1994)",Angel and the Badman (1947),"Band Wagon, The (1953)","Young Poisoner's Handbook, The (1995)","Streetcar Named Desire, A (1951)","Big Blue, The (Grand bleu, Le) (1988)",Coldblooded (1995),Hard Eight (1996)
Tom & Viv (1994),"Ice Storm, The (1997)",White Squall (1996),Babe (1995),Junior (1994),Nina Takes a Lover (1994),Devil in a Blue Dress (1995),Fear (1996),In Love and War (1996),"City of Lost Children, The (1995)"
"Other Voices, Other Rooms (1997)",Titanic (1997),Reckless (1995),Delta of Venus (1994),Until the End of the World (Bis ans Ende der Welt) (1991),"Man Who Would Be King, The (1975)",Young Frankenstein (1974),Homeward Bound II: Lost in San Francisco (1996),Warriors of Virtue (1997),"Little Princess, The (1939)"
Body Snatchers (1993),"Mask, The (1994)",Terminal Velocity (1994),Muppet Treasure Island (1996),Duck Soup (1933),Pink Floyd - The Wall (1982),Othello (1995),Tom & Viv (1994),Deconstructing Harry (1997),"Browning Version, The (1994)"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Etz Hadomim Tafus (Under the Domin Tree) (1994),"Paper, The (1994)",Salut cousin! (1996),"To Have, or Not (1995)",Firestorm (1998),"Nightmare Before Christmas, The (1993)",Picture Bride (1995),The Courtyard (1995),Fierce Creatures (1997)
All About Eve (1950),Vermont Is For Lovers (1992),"Very Brady Sequel, A (1996)",Little Women (1994),Evil Dead II (1987),Now and Then (1995),Alien 3 (1992),"Nightmare on Elm Street, A (1984)",Bulletproof (1996),"Stars Fell on Henrietta, The (1995)"
Rudy (1993),"Clockwork Orange, A (1971)",Delta of Venus (1994),Devil in a Blue Dress (1995),Fearless (1993),Delicatessen (1991),When a Man Loves a Woman (1994),Duck Soup (1933),Natural Born Killers (1994),Short Cuts (1993)
Clean Slate (1994),Delicatessen (1991),Body Snatchers (1993),"Game, The (1997)",Rosencrantz and Guildenstern Are Dead (1990),Pulp Fiction (1994),Tom & Viv (1994),"Piano, The (1993)",Fall (1997),Nina Takes a Lover (1994)
"Boot, Das (1981)",Clean Slate (1994),Delta of Venus (1994),Hard Eight (1996),Titanic (1997),It's My Party (1995),"Fan, The (1996)",Body Snatchers (1993),Speed (1994),Man of the House (1995)
Little Women (1994),Pulp Fiction (1994),Clean Slate (1994),"Game, The (1997)",Delta of Venus (1994),Vampire in Brooklyn (1995),"Clockwork Orange, A (1971)",Star Trek: Generations (1994),Aliens (1986),"Nightmare on Elm Street, A (1984)"
Another Stakeout (1993),Rudy (1993),Demolition Man (1993),"Contempt (Mépris, Le) (1963)",Devil in a Blue Dress (1995),For Ever Mozart (1996),Raising Arizona (1987),Wild Things (1998),Full Metal Jacket (1987),"Substance of Fire, The (1996)"
Rosencrantz and Guildenstern Are Dead (1990),"First Wives Club, The (1996)",My Man Godfrey (1936),Tom & Viv (1994),Stuart Saves His Family (1995),Young Guns (1988),Devil in a Blue Dress (1995),Wild Things (1998),Jury Duty (1995),"Murder, My Sweet (1944)"
Delta of Venus (1994),Funny Face (1957),Nina Takes a Lover (1994),Wild Things (1998),Desperado (1995),Clean Slate (1994),Gumby: The Movie (1995),Rudy (1993),When a Man Loves a Woman (1994),Delicatessen (1991)
Rudy (1993),Babe (1995),Nowhere (1997),"Substance of Fire, The (1996)",Richie Rich (1994),Nina Takes a Lover (1994),Fear (1996),Picture Bride (1995),"Other Voices, Other Rooms (1997)","Godfather, The (1972)"
"Ice Storm, The (1997)",Beyond Rangoon (1995),Clean Slate (1994),Pink Floyd - The Wall (1982),"Object of My Affection, The (1998)",Wild America (1997),"Slingshot, The (1993)",When a Man Loves a Woman (1994),Full Speed (1996),Bound (1996)
Courage Under Fire (1996),"Goofy Movie, A (1995)",Batman & Robin (1997),"Unbearable Lightness of Being, The (1988)","Hungarian Fairy Tale, A (1987)",Back to the Future (1985),For the Moment (1994),Three Wishes (1995),Once Were Warriors (1994),His Girl Friday (1940)
Desperado (1995),Speed (1994),Mallrats (1995),"Secret Agent, The (1996)",Conspiracy Theory (1997),Female Perversions (1996),JLG/JLG - autoportrait de décembre (1994),Natural Born Killers (1994),Another Stakeout (1993),Absolute Power (1997)
Raiders of the Lost Ark (1981),Powder (1995),"Secret Adventures of Tom Thumb, The (1993)",Nina Takes a Lover (1994),My Life as a Dog (Mitt liv som hund) (1985),Body Snatchers (1993),Fresh (1994),Nowhere (1997),Female Perversions (1996),My Fair Lady (1964)
Tom & Viv (1994),Delta of Venus (1994),Devil in a Blue Dress (1995),"First Wives Club, The (1996)",When a Man Loves a Woman (1994),Shopping (1994),Titanic (1997),Hard Eight (1996),So I Married an Axe Murderer (1993),"Murder, My Sweet (1944)"
Fall (1997),Tom & Viv (1994),Cobb (1994),"Secret Agent, The (1996)",Condition Red (1995),Star Trek V: The Final Frontier (1989),Half Baked (1998),Bulletproof (1996),Warriors of Virtue (1997),Grease 2 (1982)
Cobb (1994),Richie Rich (1994),"Kid in King Arthur's Court, A (1995)",Young Guns (1988),Devil in a Blue Dress (1995),Until the End of the World (Bis ans Ende der Welt) (1991),Beautiful Girls (1996),Fear (1996),Conspiracy Theory (1997),Independence Day (ID4) (1996)
Blue Chips (1994),"Corrina, Corrina (1994)","Second Jungle Book: Mowgli & Baloo, The (1997)","African Queen, The (1951)",Aiqing wansui (1994),Thinner (1996),Foreign Correspondent (1940),Raiders of the Lost Ark (1981),"I, Worst of All (Yo, la peor de todas) (1990)",Boxing Helena (1993)
Tom & Viv (1994),"First Wives Club, The (1996)",Delta of Venus (1994),So I Married an Axe Murderer (1993),Titanic (1997),When a Man Loves a Woman (1994),Pharaoh's Army (1995),Reckless (1995),Clean Slate (1994),"Game, The (1997)"
"Day the Earth Stood Still, The (1951)","Hour of the Pig, The (1993)","Fifth Element, The (1997)",Star Wars (1977),Faust (1994),101 Dalmatians (1996),"Thin Blue Line, The (1988)","Secret of Roan Inish, The (1994)",8 Heads in a Duffel Bag (1997),That Darn Cat! (1997)
"Whole Wide World, The (1996)",JLG/JLG - autoportrait de décembre (1994),First Kid (1996),"Game, The (1997)",Conspiracy Theory (1997),Star Trek: The Motion Picture (1979),Clean Slate (1994),Another Stakeout (1993),Only You (1994),Rudy (1993)
Amityville II: The Possession (1982),Conspiracy Theory (1997),White Squall (1996),Desperado (1995),Wild Things (1998),Swept from the Sea (1997),Clean Slate (1994),Star Trek VI: The Undiscovered Country (1991),Monty Python and the Holy Grail (1974),Bulletproof (1996)
Titanic (1997),"Full Monty, The (1997)","Saint, The (1997)",Bitter Moon (1992),Liar Liar (1997),To Kill a Mockingbird (1962),"Birds, The (1963)",Withnail and I (1987),Higher Learning (1995),"Man from Down Under, The (1943)"
Joe's Apartment (1996),"Jungle Book, The (1994)","Room with a View, A (1986)","Bewegte Mann, Der (1994)","Time to Kill, A (1996)","Hour of the Pig, The (1993)",My Favorite Year (1982),Batman & Robin (1997),"Substitute, The (1996)",Lost Horizon (1937)
Babe (1995),"Substance of Fire, The (1996)",Rudy (1993),Richie Rich (1994),Nina Takes a Lover (1994),Dangerous Ground (1997),"Substance of Fire, The (1996)",Good Morning (1971),Pharaoh's Army (1995),Delicatessen (1991)
Tom & Viv (1994),Delta of Venus (1994),Titanic (1997),Nina Takes a Lover (1994),Young Guns (1988),Hard Eight (1996),Duck Soup (1933),Reckless (1995),Fall (1997),Grease 2 (1982)
Tom & Viv (1994),Delta of Venus (1994),"Ice Storm, The (1997)",Devil in a Blue Dress (1995),Duck Soup (1933),Another Stakeout (1993),Grease 2 (1982),Half Baked (1998),House Party 3 (1994),Aliens (1986)
Star Trek: First Contact (1996),Star Wars (1977),"Thin Blue Line, The (1988)",Addicted to Love (1997),"Hour of the Pig, The (1993)",Immortal Beloved (1994),Cronos (1992),Wings of Desire (1987),Dumbo (1941),Donnie Brasco (1997)
Jaws (1975),"Man from Down Under, The (1943)",Cronos (1992),unknown,Nénette et Boni (1996),"Parent Trap, The (1961)",Three Lives and Only One Death (1996),Bride of Frankenstein (1935),True Lies (1994),Titanic (1997)
Devil in a Blue Dress (1995),Fresh (1994),Waterworld (1995),Delicatessen (1991),"Ice Storm, The (1997)",Tom & Viv (1994),JLG/JLG - autoportrait de décembre (1994),"Substance of Fire, The (1996)",Benny & Joon (1993),For Ever Mozart (1996)
Tom & Viv (1994),Fear (1996),Delta of Venus (1994),Liebelei (1933),So I Married an Axe Murderer (1993),It's My Party (1995),"Colonel Chabert, Le (1994)",Richie Rich (1994),Devil in a Blue Dress (1995),"Substance of Fire, The (1996)"
Tom & Viv (1994),Delta of Venus (1994),U Turn (1997),Body Snatchers (1993),"Piano, The (1993)","Simple Twist of Fate, A (1994)","First Wives Club, The (1996)",Vampire in Brooklyn (1995),Three Colors: White (1994),Children of the Revolution (1996)
Clean Slate (1994),Devil in a Blue Dress (1995),Tokyo Fist (1995),Jackie Brown (1997),Homeward Bound II: Lost in San Francisco (1996),Two Bits (1995),Titanic (1997),When a Man Loves a Woman (1994),Priest (1994),Touch (1997)
"Lost World: Jurassic Park, The (1997)","Substance of Fire, The (1996)",Delicatessen (1991),Angel and the Badman (1947),Delta of Venus (1994),Conspiracy Theory (1997),"Body Snatcher, The (1945)",Rudy (1993),Full Speed (1996),Mighty Aphrodite (1995)
Vampire in Brooklyn (1995),"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Tom & Viv (1994),Clean Slate (1994),Die Hard (1988),Angel and the Badman (1947),So I Married an Axe Murderer (1993),Devil in a Blue Dress (1995),Country Life (1994),"Walk in the Sun, A (1945)"
Much Ado About Nothing (1993),Four Rooms (1995),Priest (1994),Copycat (1995),Bulletproof (1996),Crumb (1994),Jackie Chan's First Strike (1996),"Usual Suspects, The (1995)",Delta of Venus (1994),Man of the Year (1995)
"Thin Blue Line, The (1988)",Raw Deal (1948),"Spanish Prisoner, The (1997)",Swingers (1996),Cat on a Hot Tin Roof (1958),Crumb (1994),Star Wars (1977),Annie Hall (1977),Indian Summer (1996),Bad Company (1995)
Beyond Rangoon (1995),Houseguest (1994),"Ice Storm, The (1997)",Clean Slate (Coup de Torchon) (1981),Another Stakeout (1993),Rudy (1993),"Mask, The (1994)",Aliens (1986),"Thin Man, The (1934)",Groundhog Day (1993)
Clean Slate (1994),Rudy (1993),Die Hard: With a Vengeance (1995),So I Married an Axe Murderer (1993),Angel and the Badman (1947),U Turn (1997),Nowhere (1997),In the Mouth of Madness (1995),For Ever Mozart (1996),Crimson Tide (1995)
Rudy (1993),"Substance of Fire, The (1996)",Stuart Saves His Family (1995),City Hall (1996),Conspiracy Theory (1997),Drop Dead Fred (1991),Delicatessen (1991),"Whole Wide World, The (1996)","Bewegte Mann, Der (1994)",Leave It to Beaver (1997)
When a Man Loves a Woman (1994),Delta of Venus (1994),Little Women (1994),Devil in a Blue Dress (1995),Nina Takes a Lover (1994),"City of Lost Children, The (1995)",Shopping (1994),Grease 2 (1982),Terminal Velocity (1994),"American Werewolf in London, An (1981)"
Tom & Viv (1994),"Lost World: Jurassic Park, The (1997)",Delta of Venus (1994),"Funeral, The (1996)",When a Man Loves a Woman (1994),"Postman, The (1997)",Shopping (1994),Vampire in Brooklyn (1995),"Reluctant Debutante, The (1958)","Whole Wide World, The (1996)"
High Noon (1952),Condition Red (1995),Sense and Sensibility (1995),Demolition Man (1993),Brothers in Trouble (1995),Liar Liar (1997),"Walk in the Clouds, A (1995)","Big Blue, The (Grand bleu, Le) (1988)",Tom & Viv (1994),Warriors of Virtue (1997)
Starship Troopers (1997),Last Man Standing (1996),Carrington (1995),Hearts and Minds (1996),Heavyweights (1994),"Unbearable Lightness of Being, The (1988)",Strictly Ballroom (1992),"Beans of Egypt, Maine, The (1994)",Poison Ivy II (1995),Murder in the First (1995)
"Lost World: Jurassic Park, The (1997)",Farewell My Concubine (1993),Conspiracy Theory (1997),Dadetown (1995),Devil in a Blue Dress (1995),Rudy (1993),Lotto Land (1995),Body Parts (1991),Four Rooms (1995),My Fair Lady (1964)
Devil in a Blue Dress (1995),Desperado (1995),Bound (1996),Heathers (1989),Virtuosity (1995),Leave It to Beaver (1997),Reality Bites (1994),City Hall (1996),Conspiracy Theory (1997),"Little Princess, The (1939)"
Vampire in Brooklyn (1995),High Noon (1952),Home Alone (1990),Waterworld (1995),Four Rooms (1995),Babe (1995),Citizen Kane (1941),Nina Takes a Lover (1994),For Ever Mozart (1996),Chairman of the Board (1998)
Lawrence of Arabia (1962),Richie Rich (1994),Homeward Bound II: Lost in San Francisco (1996),Tom & Viv (1994),"Life Less Ordinary, A (1997)",Delta of Venus (1994),Bulletproof (1996),"First Wives Club, The (1996)",Devil in a Blue Dress (1995),Natural Born Killers (1994)
"First Wives Club, The (1996)",Shopping (1994),"Colonel Chabert, Le (1994)",Fear (1996),Devil in a Blue Dress (1995),Titanic (1997),Young Guns (1988),Office Killer (1997),Speed (1994),Mixed Nuts (1994)
